date,season,venue,home_team,away_team,ht_home_score,ht_away_score,home_score,away_score,home_possession_%,away_possession_%,home_shots_on_target,away_shots_on_target,home_shots,away_shots,home_touches,away_touches,home_passes,away_passes,home_tackles,away_tackles,home_clearances,away_clearances,home_corners,away_corners,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_fouls,away_fouls,referee
05/12/2015,15/16,"Liberty Stadium, Swansea",Swansea,Leicester,0,2,0,3,0.59,0.41,2,5,10,16,783,572,543,386,20,19,31,22,3,8,2,2,2,3,0,0,3,19,Michael Oliver
05/12/2015,15/16,"St. Mary's Stadium, Southampton",Southampton,Aston Villa,0,1,1,1,0.63,0.36,5,2,23,9,756,531,539,332,25,12,9,34,10,4,3,0,1,2,0,0,4,9,Anthony Taylor
05/12/2015,15/16,"Old Trafford, Manchester",Manchester United,West Ham,0,0,0,0,0.62,0.37,1,2,21,9,718,518,496,302,18,27,11,34,6,2,2,1,1,0,0,0,10,13,Mark Clattenburg
05/12/2015,15/16,"Stamford Bridge, London",Chelsea,Bournemouth,0,0,0,1,0.62,0.37,6,5,19,15,771,555,524,323,21,19,20,36,11,4,2,1,2,1,0,0,10,13,Mike Jones
06/12/2015,15/16,"St. James' Park, Newcastle",Newcastle United,Liverpool,0,0,2,0,0.39,0.6,1,1,6,10,586,782,389,574,26,26,22,11,2,7,1,2,3,1,0,0,6,10,Andre Marriner
07/12/2015,15/16,"Goodison Park, Liverpool",Everton,Crystal Palace,0,0,1,1,0.62,0.38,4,5,19,14,762,573,527,331,24,25,24,40,13,6,0,3,1,2,0,0,4,11,Craig Pawson
12/12/2015,15/16,"Carrow Road, Norwich",Norwich City,Everton,0,1,1,1,0.41,0.58,2,3,9,15,565,761,401,573,18,11,35,23,5,4,1,1,1,0,0,0,9,6,Martin Atkinson
12/12/2015,15/16,"Boleyn Ground, London",West Ham,Stoke,0,0,0,0,0.46,0.53,10,3,24,12,571,610,335,397,15,21,35,23,11,7,1,0,1,2,0,0,7,9,Andre Marriner
12/12/2015,15/16,"Stadium of Light, Sunderland",Sunderland,Watford,0,1,0,1,0.48,0.51,2,8,14,13,624,660,416,465,8,19,28,28,8,3,3,2,1,0,0,0,6,9,Graham Scott
12/12/2015,15/16,"Selhurst Park, London",Crystal Palace,Southampton,1,0,1,0,0.43,0.56,5,3,12,15,518,611,296,397,17,14,40,47,8,5,3,0,0,0,0,0,11,13,Mike Dean
12/12/2015,15/16,"Goldsands Stadium, Bournemouth",Bournemouth,Manchester United,1,1,2,1,0.43,0.56,5,5,11,11,597,681,370,474,27,23,39,17,5,7,1,2,2,1,0,0,12,12,Anthony Taylor
13/12/2015,15/16,"Villa Park, Birmingham",Aston Villa,Arsenal,0,2,0,2,0.45,0.54,2,4,18,8,608,686,427,522,16,18,17,20,5,5,2,5,0,0,0,0,8,7,Kevin Friend
13/12/2015,15/16,"White Hart Lane, London",Tottenham,Newcastle United,1,0,1,2,0.58,0.41,8,4,20,8,707,556,477,335,18,25,28,25,6,2,2,4,2,2,0,0,13,14,Roger East
13/12/2015,15/16,"Anfield, Liverpool",Liverpool,West Brom,1,1,2,2,0.7,0.29,8,2,28,4,822,457,642,270,17,9,8,41,4,4,1,1,0,0,0,0,7,10,Craig Pawson
14/12/2015,15/16,"King Power Stadium, Leicester",Leicester,Chelsea,1,0,2,1,0.34,0.65,5,4,9,11,489,768,275,522,26,14,33,32,1,8,0,2,2,0,0,0,16,8,Mark Clattenburg
19/12/2015,15/16,"The Hawthorns, West Bromwich",West Brom,Bournemouth,0,0,1,2,0.32,0.67,2,6,7,16,417,744,257,552,10,12,18,33,4,8,0,3,2,1,2,0,12,9,Mike Dean
19/12/2015,15/16,"bet365 Stadium, Stoke",Stoke,Crystal Palace,0,1,1,2,0.58,0.41,5,3,26,12,673,533,469,342,17,16,17,26,7,3,0,1,2,0,0,0,6,12,Robert Madley
19/12/2015,15/16,"St. Mary's Stadium, Southampton",Southampton,Tottenham,0,2,0,2,0.51,0.49,4,5,11,12,607,611,386,383,24,20,14,23,4,7,5,2,1,1,0,0,18,9,Kevin Friend
19/12/2015,15/16,"Old Trafford, Manchester",Manchester United,Norwich City,0,1,1,2,0.69,0.3,2,4,11,6,818,499,605,283,17,15,6,69,11,0,2,1,0,2,0,0,4,10,Michael Oliver
19/12/2015,15/16,"Goodison Park, Liverpool",Everton,Leicester,1,1,2,3,0.67,0.32,5,5,13,10,754,505,538,272,13,30,21,33,10,2,2,2,2,1,0,0,6,14,Jonathan Moss
19/12/2015,15/16,"Stamford Bridge, London",Chelsea,Sunderland,2,0,3,1,0.67,0.32,7,3,17,11,770,476,577,280,17,27,20,32,2,2,0,3,1,3,0,0,12,12,Roger East
19/12/2015,15/16,"St. James' Park, Newcastle",Newcastle United,Aston Villa,1,0,1,1,0.47,0.52,4,7,8,10,594,659,370,414,26,22,32,17,3,7,0,0,1,3,0,0,9,14,Martin Atkinson
20/12/2015,15/16,"Vicarage Road, Watford",Watford,Liverpool,2,0,3,0,0.35,0.64,5,4,6,12,474,724,268,500,28,19,23,30,7,9,1,10,1,0,0,0,6,9,Mark Clattenburg
20/12/2015,15/16,"Liberty Stadium, Swansea",Swansea,West Ham,0,0,0,0,0.72,0.27,2,2,22,11,891,459,678,239,18,13,21,41,8,9,4,2,0,1,0,0,6,9,Lee Mason
21/12/2015,15/16,"Emirates Stadium, London",Arsenal,Man City,2,0,2,1,0.37,0.62,5,6,8,20,609,854,386,648,20,19,29,27,4,8,3,1,0,2,0,0,5,16,Andre Marriner
26/12/2015,15/16,"bet365 Stadium, Stoke",Stoke,Manchester United,2,0,2,0,0.41,0.58,3,6,13,11,541,635,334,453,24,16,27,10,1,12,3,1,1,2,0,0,13,16,Kevin Friend
26/12/2015,15/16,"White Hart Lane, London",Tottenham,Norwich City,2,0,3,0,0.59,0.4,10,3,15,11,747,564,533,354,18,18,19,31,9,4,3,8,1,2,0,0,4,13,Mike Jones
26/12/2015,15/16,"Liberty Stadium, Swansea",Swansea,West Brom,1,0,1,0,0.55,0.44,2,3,7,9,703,586,513,386,15,14,28,10,0,7,1,2,1,3,0,0,10,13,Roger East
26/12/2015,15/16,"Etihad Stadium, Manchester",Man City,Sunderland,3,0,4,1,0.66,0.33,9,3,19,11,805,476,615,306,15,20,20,24,5,1,3,1,1,1,0,0,10,11,Anthony Taylor
26/12/2015,15/16,"Anfield, Liverpool",Liverpool,Leicester,0,0,1,0,0.64,0.35,5,3,26,7,770,517,518,278,18,21,50,47,7,6,5,1,2,1,0,0,11,8,Martin Atkinson
26/12/2015,15/16,"Stamford Bridge, London",Chelsea,Watford,1,1,2,2,0.62,0.37,2,2,17,12,730,517,544,327,21,29,12,22,9,4,2,1,1,4,0,0,7,15,Andre Marriner
26/12/2015,15/16,"Villa Park, Birmingham",Aston Villa,West Ham,0,1,1,1,0.59,0.4,8,4,15,10,665,527,431,309,18,21,29,48,9,6,3,1,3,3,0,0,14,13,Mike Dean
26/12/2015,15/16,"Goldsands Stadium, Bournemouth",Bournemouth,Crystal Palace,0,0,0,0,0.55,0.44,4,1,10,8,691,592,464,369,26,18,37,28,8,9,2,1,1,0,0,0,10,13,Michael Oliver
26/12/2015,15/16,"St. James' Park, Newcastle",Newcastle United,Everton,0,0,0,1,0.4,0.59,1,7,10,20,552,751,365,517,23,18,28,16,3,7,0,3,2,2,0,0,16,12,Lee Mason
26/12/2015,15/16,"St. Mary's Stadium, Southampton",Southampton,Arsenal,1,0,4,0,0.35,0.64,5,5,14,8,489,759,312,571,22,11,22,20,3,4,6,1,1,0,0,0,10,9,Jonathan Moss
28/12/2015,15/16,"The Hawthorns, West Bromwich",West Brom,Newcastle United,0,0,1,0,0.51,0.48,5,2,22,7,576,549,343,334,20,15,16,47,18,6,2,1,0,0,0,0,7,13,Mike Jones
28/12/2015,15/16,"Vicarage Road, Watford",Watford,Tottenham,1,1,1,2,0.37,0.62,1,3,9,10,521,735,312,525,15,12,22,30,5,3,2,1,4,2,1,0,11,13,Anthony Taylor
28/12/2015,15/16,"Carrow Road, Norwich",Norwich City,Aston Villa,1,0,2,0,0.48,0.51,4,3,9,6,541,595,361,383,20,20,23,30,3,7,2,0,2,5,0,0,10,21,Graham Scott
28/12/2015,15/16,"Goodison Park, Liverpool",Everton,Stoke,1,2,3,4,0.51,0.48,3,5,15,8,684,658,481,472,19,21,17,31,6,2,2,5,2,1,0,0,10,12,Mark Clattenburg
28/12/2015,15/16,"Selhurst Park, London",Crystal Palace,Swansea,0,0,0,0,0.53,0.46,2,3,10,5,611,556,407,373,12,11,14,39,7,4,4,1,3,2,0,0,11,16,Neil Swarbrick
28/12/2015,15/16,"Boleyn Ground, London",West Ham,Southampton,0,1,2,1,0.49,0.5,5,3,13,14,640,638,408,409,23,21,41,27,4,7,1,2,1,3,0,0,6,12,Michael Oliver
28/12/2015,15/16,"Old Trafford, Manchester",Manchester United,Chelsea,0,0,0,0,0.66,0.33,2,3,12,8,802,507,617,312,21,26,10,29,5,3,2,0,4,2,0,0,16,6,Martin Atkinson
28/12/2015,15/16,"Emirates Stadium, London",Arsenal,Bournemouth,1,0,2,0,0.51,0.48,6,3,12,10,726,696,530,516,18,20,11,27,9,3,1,1,2,0,0,0,7,8,Roger East
29/12/2015,15/16,"King Power Stadium, Leicester",Leicester,Man City,0,0,0,0,0.39,0.6,4,5,11,21,557,743,329,498,14,18,36,35,1,13,2,1,1,3,0,0,11,8,Craig Pawson
30/12/2015,15/16,"Stadium of Light, Sunderland",Sunderland,Liverpool,0,0,0,1,0.42,0.57,3,6,8,17,556,668,326,465,13,16,46,29,6,4,1,0,1,3,0,0,8,16,Kevin Friend
02/01/2016,15/16,"Boleyn Ground, London",West Ham,Liverpool,1,0,2,0,0.35,0.64,10,2,18,23,527,739,285,501,22,18,54,19,3,9,1,3,1,1,0,0,11,8,Robert Madley
02/01/2016,15/16,"The Hawthorns, West Bromwich",West Brom,Stoke,0,0,2,1,0.45,0.54,5,3,17,10,537,605,360,429,16,13,16,21,4,6,1,1,1,1,0,1,7,15,Lee Mason
02/01/2016,15/16,"Stadium of Light, Sunderland",Sunderland,Aston Villa,1,0,3,1,0.44,0.55,5,3,13,8,571,661,381,470,21,14,33,22,3,3,2,2,3,4,0,0,8,13,Craig Pawson
02/01/2016,15/16,"Carrow Road, Norwich",Norwich City,Southampton,0,0,1,0,0.41,0.58,1,4,10,10,547,664,356,494,9,19,47,23,4,9,2,2,1,0,0,1,9,7,Mark Clattenburg
02/01/2016,15/16,"Old Trafford, Manchester",Manchester United,Swansea,0,0,2,1,0.54,0.45,6,4,19,9,708,618,515,430,19,16,7,26,4,2,1,1,2,1,0,0,14,10,Jonathan Moss
02/01/2016,15/16,"King Power Stadium, Leicester",Leicester,Bournemouth,0,0,0,0,0.53,0.46,2,0,16,9,681,642,479,426,18,24,8,45,7,1,0,2,1,1,0,1,9,5,Andre Marriner
02/01/2016,15/16,"Emirates Stadium, London",Arsenal,Newcastle United,0,0,1,0,0.51,0.49,3,6,15,15,677,649,468,454,19,20,13,16,7,4,2,0,2,2,0,0,10,9,Anthony Taylor
02/01/2016,15/16,"Vicarage Road, Watford",Watford,Man City,0,0,1,2,0.48,0.51,4,5,12,16,649,676,410,436,18,28,19,40,4,5,0,1,1,0,0,0,6,10,Martin Atkinson
03/01/2016,15/16,"Selhurst Park, London",Crystal Palace,Chelsea,0,1,0,3,0.39,0.6,4,4,8,10,571,785,373,593,17,23,19,21,5,7,0,0,3,0,0,0,12,15,Kevin Friend
03/01/2016,15/16,"Goodison Park, Liverpool",Everton,Tottenham,1,1,1,1,0.4,0.59,3,4,12,19,632,805,406,599,21,18,33,25,4,4,3,1,1,2,0,0,8,11,Michael Oliver
12/01/2016,15/16,"St. James' Park, Newcastle",Newcastle United,Manchester United,1,2,3,3,0.54,0.45,6,4,14,12,725,647,514,432,27,22,14,27,5,3,3,1,1,3,0,0,10,12,Mike Dean
12/01/2016,15/16,"Villa Park, Birmingham",Aston Villa,Crystal Palace,0,0,1,0,0.51,0.48,3,1,13,9,642,639,434,427,25,10,26,18,9,0,2,5,2,1,0,0,15,9,Mark Clattenburg
12/01/2016,15/16,"Goldsands Stadium, Bournemouth",Bournemouth,West Ham,1,0,1,3,0.48,0.51,4,5,11,10,638,646,413,432,18,21,25,20,4,7,0,4,1,1,0,0,8,5,Martin Atkinson
13/01/2016,15/16,"Liberty Stadium, Swansea",Swansea,Sunderland,2,1,2,4,0.51,0.48,5,4,10,7,617,594,451,430,11,22,10,33,8,6,2,2,0,2,1,0,9,12,Graham Scott
13/01/2016,15/16,"bet365 Stadium, Stoke",Stoke,Norwich City,0,0,3,1,0.64,0.35,4,2,14,5,800,524,621,348,21,10,13,29,7,3,2,1,0,1,0,1,5,8,Neil Swarbrick
13/01/2016,15/16,"St. Mary's Stadium, Southampton",Southampton,Watford,1,0,2,0,0.5,0.49,7,1,15,4,672,654,458,465,22,11,30,29,8,1,4,3,1,2,0,0,9,11,Craig Pawson
13/01/2016,15/16,"Etihad Stadium, Manchester",Man City,Everton,0,0,0,0,0.55,0.45,5,2,22,7,745,659,544,468,16,14,15,35,12,5,3,4,0,1,0,0,5,6,Roger East
13/01/2016,15/16,"Stamford Bridge, London",Chelsea,West Brom,1,1,2,2,0.61,0.38,2,6,14,13,719,519,528,317,13,21,34,18,7,7,1,1,3,3,0,0,13,8,Anthony Taylor
13/01/2016,15/16,"White Hart Lane, London",Tottenham,Leicester,0,0,0,1,0.61,0.38,5,2,21,10,707,529,454,293,14,28,37,51,16,8,2,2,1,0,0,0,13,10,Lee Mason
13/01/2016,15/16,"Anfield, Liverpool",Liverpool,Arsenal,2,2,3,3,0.59,0.4,6,5,22,14,762,589,535,378,21,20,20,40,9,3,4,5,2,0,0,0,9,7,Mike Jones
16/01/2016,15/16,"White Hart Lane, London",Tottenham,Sunderland,1,1,4,1,0.66,0.33,11,2,26,5,811,501,621,316,18,19,19,33,11,3,1,3,0,2,0,0,8,13,Mike Dean
16/01/2016,15/16,"St. Mary's Stadium, Southampton",Southampton,West Brom,2,0,3,0,0.55,0.44,5,0,9,10,646,527,465,355,14,16,34,21,1,3,2,4,0,0,0,0,10,11,Martin Atkinson
16/01/2016,15/16,"St. James' Park, Newcastle",Newcastle United,West Ham,2,0,2,1,0.5,0.49,10,3,23,10,671,648,457,436,24,23,21,17,3,3,2,1,1,0,0,0,9,4,Neil Swarbrick
16/01/2016,15/16,"Etihad Stadium, Manchester",Man City,Crystal Palace,2,0,4,0,0.52,0.47,4,3,17,9,696,620,490,426,22,24,34,10,5,6,0,1,0,2,0,0,10,11,Jonathan Moss
16/01/2016,15/16,"Stamford Bridge, London",Chelsea,Everton,0,0,3,3,0.54,0.45,7,4,14,9,765,681,569,477,26,18,15,34,6,4,3,1,1,1,0,0,12,5,Mike Jones
16/01/2016,15/16,"Goldsands Stadium, Bournemouth",Bournemouth,Norwich City,1,0,3,0,0.45,0.54,8,3,15,10,580,616,353,418,19,21,26,21,5,3,1,4,1,1,0,0,8,13,Robert Madley
16/01/2016,15/16,"Villa Park, Birmingham",Aston Villa,Leicester,0,1,1,1,0.56,0.43,5,5,14,12,718,597,500,398,18,20,17,33,3,4,1,4,3,2,0,0,13,15,Roger East
17/01/2016,15/16,"Anfield, Liverpool",Liverpool,Manchester United,0,0,0,1,0.53,0.46,4,1,19,7,705,666,491,431,36,26,11,33,5,4,3,0,0,2,0,0,6,18,Mark Clattenburg
17/01/2016,15/16,"bet365 Stadium, Stoke",Stoke,Arsenal,0,0,0,0,0.45,0.55,6,3,14,8,594,707,406,495,9,11,18,34,6,6,9,0,0,0,0,0,16,10,Craig Pawson
18/01/2016,15/16,"Liberty Stadium, Swansea",Swansea,Watford,1,0,1,0,0.56,0.43,2,2,10,12,763,607,501,378,17,32,57,29,6,3,5,0,2,2,0,0,8,11,Michael Oliver
23/01/2016,15/16,"Carrow Road, Norwich",Norwich City,Liverpool,2,1,4,5,0.47,0.52,5,7,6,13,615,655,401,445,20,22,32,31,3,3,1,4,0,1,0,0,10,14,Lee Mason
23/01/2016,15/16,"The Hawthorns, West Bromwich",West Brom,Aston Villa,0,0,0,0,0.39,0.6,0,4,4,15,492,655,279,445,17,21,34,33,2,6,1,1,0,1,0,0,7,13,Robert Madley
23/01/2016,15/16,"Vicarage Road, Watford",Watford,Newcastle United,0,0,2,1,0.51,0.48,5,2,13,11,695,632,473,431,31,18,17,17,2,7,1,1,2,1,0,0,10,12,Andre Marriner
23/01/2016,15/16,"Stadium of Light, Sunderland",Sunderland,Bournemouth,1,1,1,1,0.42,0.57,5,5,10,15,592,752,377,505,20,23,37,35,3,4,2,1,1,1,0,0,5,9,Roger East
23/01/2016,15/16,"Old Trafford, Manchester",Manchester United,Southampton,0,0,0,1,0.55,0.44,1,2,8,7,651,579,457,361,9,18,22,28,4,4,2,1,0,0,0,0,11,8,Mike Jones
23/01/2016,15/16,"King Power Stadium, Leicester",Leicester,Stoke,1,0,3,0,0.45,0.54,5,2,15,3,586,639,359,441,19,20,19,25,8,4,1,0,0,1,0,0,10,13,Mike Dean
23/01/2016,15/16,"Selhurst Park, London",Crystal Palace,Tottenham,1,0,1,3,0.36,0.63,3,11,11,24,516,779,290,533,22,17,24,44,3,10,0,2,2,2,0,0,11,12,Martin Atkinson
23/01/2016,15/16,"Boleyn Ground, London",West Ham,Man City,1,1,2,2,0.46,0.53,3,3,10,16,626,698,401,474,23,16,24,36,5,2,1,1,2,3,0,0,11,15,Craig Pawson
24/01/2016,15/16,"Goodison Park, Liverpool",Everton,Swansea,1,2,1,2,0.59,0.4,2,5,20,7,810,620,592,422,16,15,11,37,7,1,2,0,0,3,0,0,5,12,Anthony Taylor
24/01/2016,15/16,"Emirates Stadium, London",Arsenal,Chelsea,0,1,0,1,0.46,0.53,1,6,9,12,671,743,466,549,17,23,14,25,6,7,1,7,1,3,1,0,14,13,Mark Clattenburg
02/02/2016,15/16,"Boleyn Ground, London",West Ham,Aston Villa,0,0,2,0,0.68,0.32,6,2,25,5,857,475,657,303,16,20,19,25,5,5,5,0,3,0,0,1,9,11,Jonathan Moss
02/02/2016,15/16,"Stadium of Light, Sunderland",Sunderland,Man City,0,1,0,1,0.49,0.5,3,2,11,7,650,664,411,431,33,21,39,45,8,4,4,2,1,4,0,0,6,15,Stuart Attwell
02/02/2016,15/16,"Carrow Road, Norwich",Norwich City,Tottenham,0,2,0,3,0.45,0.54,3,6,11,17,561,629,355,426,17,24,32,28,6,8,5,0,2,2,0,0,8,9,Kevin Friend
02/02/2016,15/16,"King Power Stadium, Leicester",Leicester,Liverpool,0,0,2,0,0.36,0.63,6,1,13,14,570,807,325,566,16,30,39,29,3,12,3,2,0,1,0,0,6,7,Andre Marriner
02/02/2016,15/16,"Emirates Stadium, London",Arsenal,Southampton,0,0,0,0,0.66,0.33,11,3,22,14,807,527,535,274,23,32,14,31,13,3,0,2,2,1,0,0,11,19,Lee Mason
02/02/2016,15/16,"The Hawthorns, West Bromwich",West Brom,Swansea,0,0,1,1,0.45,0.54,7,4,17,18,599,686,373,481,14,10,17,45,7,7,2,0,0,0,0,0,12,13,Neil Swarbrick
02/02/2016,15/16,"Old Trafford, Manchester",Manchester United,Stoke,2,0,3,0,0.46,0.53,5,0,15,10,642,680,461,519,21,12,27,8,2,5,3,1,2,1,0,0,13,13,Roger East
02/02/2016,15/16,"Selhurst Park, London",Crystal Palace,Bournemouth,1,1,1,2,0.5,0.49,3,4,14,8,606,578,384,386,11,16,21,45,5,3,3,0,3,4,0,0,11,15,Mike Jones
03/02/2016,15/16,"Vicarage Road, Watford",Watford,Chelsea,0,0,0,0,0.45,0.55,3,4,12,12,673,767,449,555,20,22,21,23,7,7,0,2,2,1,0,0,10,13,Mike Dean
03/02/2016,15/16,"Goodison Park, Liverpool",Everton,Newcastle United,1,0,3,0,0.55,0.44,7,3,18,7,706,586,480,372,30,21,27,18,3,3,0,1,1,2,0,1,8,15,Craig Pawson
06/02/2016,15/16,"Etihad Stadium, Manchester",Man City,Leicester,0,1,1,3,0.65,0.34,4,7,22,14,810,512,565,296,14,27,29,27,11,4,1,1,2,2,0,0,9,15,Anthony Taylor
06/02/2016,15/16,"White Hart Lane, London",Tottenham,Watford,0,0,1,0,0.65,0.34,8,0,25,3,795,535,555,297,14,23,17,35,15,1,2,3,0,1,0,0,12,9,Roger East
06/02/2016,15/16,"Liberty Stadium, Swansea",Swansea,Crystal Palace,1,0,1,1,0.58,0.41,3,2,18,12,717,570,465,336,26,22,35,35,9,5,1,0,1,2,0,0,11,14,Mike Dean
06/02/2016,15/16,"bet365 Stadium, Stoke",Stoke,Everton,0,3,0,3,0.65,0.34,3,6,12,14,813,541,616,326,13,25,7,35,6,4,1,1,1,0,0,0,11,8,Andre Marriner
06/02/2016,15/16,"St. James' Park, Newcastle",Newcastle United,West Brom,1,0,1,0,0.68,0.31,7,0,19,7,704,415,506,228,13,18,12,29,8,4,1,2,0,3,0,0,12,12,Lee Mason
06/02/2016,15/16,"Anfield, Liverpool",Liverpool,Sunderland,0,0,2,2,0.71,0.28,5,2,16,7,889,464,692,282,16,19,10,46,7,2,3,2,1,1,0,0,4,12,Robert Madley
06/02/2016,15/16,"Villa Park, Birmingham",Aston Villa,Norwich City,1,0,2,0,0.48,0.51,2,5,10,13,595,605,386,400,16,20,38,27,2,11,1,5,0,2,0,0,10,11,Martin Atkinson
06/02/2016,15/16,"St. Mary's Stadium, Southampton",Southampton,West Ham,1,0,1,0,0.35,0.64,2,2,8,18,471,714,280,503,19,19,47,24,4,5,0,3,1,2,1,0,17,10,Mark Clattenburg
07/02/2016,15/16,"Goldsands Stadium, Bournemouth",Bournemouth,Arsenal,0,2,0,2,0.5,0.49,4,5,17,10,715,698,485,487,22,19,24,32,7,3,3,6,0,1,0,0,6,8,Kevin Friend
07/02/2016,15/16,"Stamford Bridge, London",Chelsea,Manchester United,0,0,1,1,0.49,0.5,5,7,16,17,641,662,413,435,23,20,26,30,10,11,1,1,0,3,0,0,6,9,Michael Oliver
13/02/2016,15/16,"Stadium of Light, Sunderland",Sunderland,Manchester United,1,1,2,1,0.33,0.66,5,6,21,12,465,694,251,501,16,17,46,21,6,8,2,6,2,3,0,0,7,15,Andre Marriner
13/02/2016,15/16,"Liberty Stadium, Swansea",Swansea,Southampton,0,0,0,1,0.54,0.45,2,5,13,14,670,610,466,401,11,11,27,58,5,4,0,2,0,3,0,0,10,12,Jonathan Moss
13/02/2016,15/16,"Carrow Road, Norwich",Norwich City,West Ham,0,0,2,2,0.48,0.51,3,6,13,11,564,629,376,401,21,14,25,23,3,3,3,8,2,2,0,0,16,11,Mike Jones
13/02/2016,15/16,"Goodison Park, Liverpool",Everton,West Brom,0,1,0,1,0.75,0.24,6,1,33,5,882,448,644,215,14,17,17,64,14,1,1,2,1,4,0,0,10,12,Michael Oliver
13/02/2016,15/16,"Selhurst Park, London",Crystal Palace,Watford,1,1,1,2,0.53,0.46,5,4,15,10,635,576,384,344,18,30,24,34,8,3,6,0,0,1,1,0,16,14,Robert Madley
13/02/2016,15/16,"Stamford Bridge, London",Chelsea,Newcastle United,3,0,5,1,0.54,0.45,7,3,14,10,747,643,555,452,21,14,19,16,8,5,2,0,0,2,0,0,11,16,Roger East
14/02/2016,15/16,"Emirates Stadium, London",Arsenal,Leicester,0,1,2,1,0.72,0.27,6,3,24,7,943,491,671,269,17,37,18,32,11,1,5,2,4,3,0,1,9,10,Martin Atkinson
14/02/2016,15/16,"Villa Park, Birmingham",Aston Villa,Liverpool,0,2,0,6,0.39,0.6,1,9,6,11,600,811,410,635,19,24,24,17,0,6,0,1,3,1,0,0,10,9,Neil Swarbrick
14/02/2016,15/16,"Etihad Stadium, Manchester",Man City,Tottenham,0,0,1,2,0.46,0.54,4,3,19,6,705,788,468,564,26,33,23,34,7,1,4,1,1,3,0,0,12,17,Mark Clattenburg
27/02/2016,15/16,"Boleyn Ground, London",West Ham,Sunderland,1,0,1,0,0.52,0.47,3,4,9,13,625,587,417,377,17,26,24,26,5,6,0,2,1,0,0,0,11,9,Mike Dean
27/02/2016,15/16,"Vicarage Road, Watford",Watford,Bournemouth,0,0,0,0,0.46,0.53,1,3,14,11,521,596,313,350,14,20,26,42,4,5,3,3,3,1,0,0,14,16,Anthony Taylor
27/02/2016,15/16,"bet365 Stadium, Stoke",Stoke,Aston Villa,0,0,2,1,0.55,0.44,3,1,11,5,684,586,492,408,10,15,19,32,11,0,2,2,0,3,0,0,7,15,Kevin Friend
27/02/2016,15/16,"St. Mary's Stadium, Southampton",Southampton,Chelsea,1,0,1,2,0.34,0.65,2,4,7,16,514,842,338,660,14,13,28,33,7,8,5,2,3,1,0,0,10,11,Martin Atkinson
27/02/2016,15/16,"King Power Stadium, Leicester",Leicester,Norwich City,0,0,1,0,0.58,0.41,3,1,13,9,655,565,462,337,14,17,10,56,3,4,1,4,0,2,0,0,9,11,Neil Swarbrick
27/02/2016,15/16,"The Hawthorns, West Bromwich",West Brom,Crystal Palace,3,0,3,2,0.46,0.53,5,2,11,15,571,605,370,427,14,11,34,16,3,6,1,1,2,2,0,0,14,16,Jonathan Moss
28/02/2016,15/16,"White Hart Lane, London",Tottenham,Swansea,0,1,2,1,0.57,0.42,15,4,34,10,675,547,450,335,11,18,25,47,7,7,3,3,2,3,0,0,11,14,Mike Jones
28/02/2016,15/16,"Old Trafford, Manchester",Manchester United,Arsenal,2,1,3,2,0.39,0.6,5,5,7,13,534,737,349,541,24,14,27,18,2,3,2,1,4,3,0,0,21,15,Craig Pawson
01/03/2016,15/16,"Stadium of Light, Sunderland",Sunderland,Crystal Palace,1,0,2,2,0.59,0.4,6,5,17,13,632,488,427,293,17,13,22,24,4,5,0,3,1,1,0,0,11,14,Anthony Taylor
01/03/2016,15/16,"Carrow Road, Norwich",Norwich City,Chelsea,0,2,1,2,0.47,0.53,2,2,13,10,645,732,447,520,13,22,19,27,4,4,3,2,3,2,0,0,17,5,Lee Mason
01/03/2016,15/16,"King Power Stadium, Leicester",Leicester,West Brom,2,1,2,2,0.65,0.35,4,3,22,11,706,496,488,273,23,14,14,38,11,3,1,4,0,2,0,0,10,8,Mark Clattenburg
01/03/2016,15/16,"Villa Park, Birmingham",Aston Villa,Everton,0,2,1,3,0.46,0.53,5,7,14,10,667,750,457,538,19,20,18,44,9,8,0,1,3,1,0,0,8,7,Roger East
01/03/2016,15/16,"Goldsands Stadium, Bournemouth",Bournemouth,Southampton,1,0,2,0,0.45,0.54,4,1,9,6,529,604,336,424,12,13,30,38,10,2,1,4,0,0,0,0,11,18,Mike Dean
02/03/2016,15/16,"Boleyn Ground, London",West Ham,Tottenham,1,0,1,0,0.34,0.65,3,3,14,9,517,730,266,502,19,32,33,20,6,3,7,2,0,3,0,0,10,11,Andre Marriner
02/03/2016,15/16,"bet365 Stadium, Stoke",Stoke,Newcastle United,0,0,1,0,0.55,0.44,2,3,9,5,668,575,459,373,29,18,26,27,5,1,1,1,1,0,0,0,11,6,Neil Swarbrick
02/03/2016,15/16,"Emirates Stadium, London",Arsenal,Swansea,1,1,1,2,0.62,0.37,4,2,17,11,834,572,621,369,28,19,15,33,7,3,3,3,0,2,0,0,8,11,Robert Madley
02/03/2016,15/16,"Old Trafford, Manchester",Manchester United,Watford,0,0,1,0,0.61,0.38,3,4,14,13,717,505,504,307,21,26,8,24,9,7,2,0,1,2,0,0,7,17,Mike Jones
02/03/2016,15/16,"Anfield, Liverpool",Liverpool,Man City,2,0,3,0,0.49,0.5,7,1,11,4,691,693,468,470,34,27,23,27,3,2,4,1,0,1,0,0,14,14,Martin Atkinson
