date,season,venue,home_team,away_team,ht_home_score,ht_away_score,home_score,away_score,home_possession_%,away_possession_%,home_shots_on_target,away_shots_on_target,home_shots,away_shots,home_touches,away_touches,home_passes,away_passes,home_tackles,away_tackles,home_clearances,away_clearances,home_corners,away_corners,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_fouls,away_fouls,referee
18/08/2018,18/19,"Goodison Park, Liverpool",Everton,Southampton,2,0,2,1,0.58,0.42,7,4,13,15,617,485,423,299,18,11,18,23,2,5,2,3,0,5,0,0,8,20,Lee Mason
18/08/2018,18/19,"Stamford Bridge, London",Chelsea,Arsenal,2,2,3,2,0.62,0.37,11,6,24,15,889,606,720,429,16,14,11,22,5,1,3,3,0,2,0,0,12,9,Martin Atkinson
19/08/2018,18/19,"Turf Moor, Burnley",Burnley,Watford,1,1,1,3,0.58,0.41,3,6,8,9,654,531,461,345,15,18,21,29,5,2,2,4,1,2,0,0,8,19,Paul Tierney
19/08/2018,18/19,"Amex Stadium, Falmer",Brighton,Manchester United,3,1,3,2,0.33,0.66,3,3,6,9,458,771,283,572,28,12,16,18,3,5,2,2,1,1,0,0,16,13,Kevin Friend
20/08/2018,18/19,"Selhurst Park, London",Crystal Palace,Liverpool,0,1,0,2,0.36,0.63,2,6,8,16,551,819,359,625,14,22,25,17,6,7,2,2,1,1,1,0,6,13,Michael Oliver
25/08/2018,18/19,"Molineux Stadium, Wolverhampton",Wolverhampton Wanderers,Man City,0,0,1,1,0.28,0.71,2,6,11,18,433,844,260,644,19,9,35,11,5,9,4,3,1,2,0,0,13,8,Martin Atkinson
25/08/2018,18/19,"St. Mary's Stadium, Southampton",Southampton,Leicester,0,0,1,2,0.51,0.48,5,5,11,8,632,608,447,425,18,14,13,37,10,3,1,0,1,1,1,0,13,11,Jonathan Moss
25/08/2018,18/19,"Emirates Stadium, London",Arsenal,West Ham,1,1,3,1,0.61,0.38,10,5,17,13,734,557,544,341,15,14,26,24,7,2,3,3,1,3,0,0,16,13,Graham Scott
25/08/2018,18/19,"Vitality Stadium, Bournemouth",Bournemouth,Everton,0,0,2,2,0.49,0.5,5,3,17,11,570,589,382,389,18,21,13,30,6,2,5,0,0,3,1,1,12,10,Lee Probert
25/08/2018,18/19,"Anfield, Liverpool",Liverpool,Brighton,1,0,1,0,0.7,0.3,8,2,22,6,963,537,765,327,21,21,12,33,8,5,1,3,1,1,0,0,8,14,Chris Kavanagh
26/08/2018,18/19,"Vicarage Road, Watford",Watford,Crystal Palace,0,0,2,1,0.43,0.56,5,3,13,9,528,645,331,436,26,19,16,28,6,3,1,3,4,2,0,0,14,11,Anthony Taylor
26/08/2018,18/19,"St. James' Park, Newcastle",Newcastle United,Chelsea,0,0,1,2,0.18,0.81,2,3,6,15,402,1099,200,913,21,17,36,20,4,5,2,2,3,1,0,0,16,8,Paul Tierney
27/08/2018,18/19,"Old Trafford, Manchester",Manchester United,Tottenham,0,0,0,3,0.57,0.43,5,5,23,9,699,577,488,382,11,23,14,26,5,2,2,1,2,3,0,0,11,16,Craig Pawson
01/09/2018,18/19,"King Power Stadium, Leicester",Leicester,Liverpool,0,2,1,2,0.51,0.48,5,4,12,10,694,674,496,473,23,18,27,23,4,4,3,2,3,2,0,0,9,12,Paul Tierney
01/09/2018,18/19,"London Stadium, London",West Ham,Wolverhampton Wanderers,0,0,0,1,0.47,0.52,3,6,13,15,648,698,444,495,22,25,19,19,4,4,1,0,2,1,0,0,10,11,Chris Kavanagh
01/09/2018,18/19,"Goodison Park, Liverpool",Everton,Huddersfield,1,1,1,1,0.57,0.42,1,6,11,9,669,543,464,335,15,30,32,18,4,3,1,0,3,3,0,0,13,14,Stuart Attwell
01/09/2018,18/19,"Selhurst Park, London",Crystal Palace,Southampton,0,0,0,2,0.5,0.49,6,6,20,19,662,646,432,423,16,19,26,34,7,4,0,1,1,1,0,0,11,12,Martin Atkinson
01/09/2018,18/19,"Stamford Bridge, London",Chelsea,Bournemouth,0,0,2,0,0.72,0.27,6,1,24,8,889,459,704,252,12,14,23,35,7,6,2,1,2,2,0,0,10,7,Lee Mason
01/09/2018,18/19,"Amex Stadium, Falmer",Brighton,Fulham,0,1,2,2,0.41,0.58,5,5,15,10,560,739,370,551,17,14,8,26,7,1,2,4,3,3,0,0,12,14,Lee Probert
01/09/2018,18/19,"Etihad Stadium, Manchester",Man City,Newcastle United,1,1,2,1,0.78,0.21,8,2,24,3,957,388,767,217,9,18,9,39,4,0,2,1,0,0,0,0,5,13,Kevin Friend
02/09/2018,18/19,"Cardiff City Stadium, Cardiff",Cardiff City,Arsenal,1,1,2,3,0.27,0.72,3,11,14,17,415,814,234,635,12,11,32,21,3,9,3,1,3,4,0,0,12,14,Anthony Taylor
02/09/2018,18/19,"Vicarage Road, Watford",Watford,Tottenham,0,0,2,1,0.34,0.65,3,2,7,11,516,756,289,532,15,23,49,19,3,10,2,2,2,1,0,0,9,8,Andre Marriner
02/09/2018,18/19,"Turf Moor, Burnley",Burnley,Manchester United,0,2,0,2,0.46,0.53,2,9,9,21,599,682,437,513,12,6,28,32,2,5,1,1,2,3,0,1,7,13,Jonathan Moss
15/09/2018,18/19,"Wembley Stadium, London",Tottenham,Liverpool,0,1,1,2,0.6,0.39,3,10,11,17,722,534,549,356,9,17,17,21,5,4,3,2,0,0,0,0,17,16,Michael Oliver
15/09/2018,18/19,"St. James' Park, Newcastle",Newcastle United,Arsenal,0,0,1,2,0.36,0.63,2,2,4,12,496,788,327,598,20,15,17,28,10,4,3,1,0,0,0,0,13,11,Lee Probert
15/09/2018,18/19,"Etihad Stadium, Manchester",Man City,Fulham,2,0,3,0,0.64,0.35,9,3,28,9,936,576,736,400,16,14,15,22,10,4,5,2,0,0,0,0,7,7,Stuart Attwell
15/09/2018,18/19,"John Smith's Stadium, Huddersfield",Huddersfield,Crystal Palace,0,1,0,1,0.58,0.41,2,2,15,7,672,528,494,363,17,13,9,28,5,3,5,2,1,2,0,0,11,17,Graham Scott
15/09/2018,18/19,"Stamford Bridge, London",Chelsea,Cardiff City,2,1,4,1,0.76,0.23,7,2,18,6,919,381,766,227,10,13,17,17,5,4,0,0,0,0,0,0,8,10,Jonathan Moss
15/09/2018,18/19,"Vitality Stadium, Bournemouth",Bournemouth,Leicester,3,0,4,2,0.46,0.53,5,8,10,14,552,616,360,398,12,20,25,26,4,6,1,3,3,2,0,1,13,15,Craig Pawson
15/09/2018,18/19,"Vicarage Road, Watford",Watford,Manchester United,0,2,1,2,0.42,0.57,5,6,14,9,579,700,387,520,25,11,28,31,6,8,2,4,2,1,0,1,9,11,Mike Dean
16/09/2018,18/19,"Molineux Stadium, Wolverhampton",Wolverhampton Wanderers,Burnley,0,0,1,0,0.58,0.41,7,2,30,7,748,571,567,395,13,17,18,22,8,2,1,1,2,4,0,0,10,9,Andre Marriner
16/09/2018,18/19,"Goodison Park, Liverpool",Everton,West Ham,1,2,1,3,0.55,0.44,4,4,16,9,669,592,458,380,22,19,9,28,4,2,3,0,2,5,0,0,15,12,Martin Atkinson
17/09/2018,18/19,"St. Mary's Stadium, Southampton",Southampton,Brighton,1,0,2,2,0.51,0.48,5,4,14,12,647,622,468,442,16,14,13,21,1,4,2,2,2,3,0,0,10,13,Anthony Taylor
22/09/2018,18/19,"Craven Cottage, London",Fulham,Watford,0,1,1,1,0.6,0.39,3,6,15,11,724,535,524,335,14,11,35,25,8,8,5,6,2,1,0,0,11,9,Martin Atkinson
22/09/2018,18/19,"Old Trafford, Manchester",Manchester United,Wolverhampton Wanderers,1,0,1,1,0.64,0.35,6,8,15,11,865,562,684,379,16,13,13,28,5,4,3,2,1,1,0,0,5,17,Kevin Friend
22/09/2018,18/19,"Anfield, Liverpool",Liverpool,Southampton,3,0,3,0,0.6,0.39,4,1,12,7,910,651,750,479,14,21,12,35,5,4,4,1,0,2,0,0,7,10,Paul Tierney
22/09/2018,18/19,"King Power Stadium, Leicester",Leicester,Huddersfield,1,1,3,1,0.62,0.38,8,2,18,9,778,527,589,357,23,11,27,13,3,1,1,0,2,1,0,0,10,16,David Coote
22/09/2018,18/19,"Selhurst Park, London",Crystal Palace,Newcastle United,0,0,0,0,0.61,0.38,4,3,16,6,719,529,481,299,29,25,15,33,9,5,2,1,1,1,0,0,8,11,Andre Marriner
22/09/2018,18/19,"Cardiff City Stadium, Cardiff",Cardiff City,Man City,0,3,0,5,0.21,0.78,2,10,2,21,360,961,218,799,16,12,24,10,1,9,2,1,1,1,0,0,6,4,Michael Oliver
22/09/2018,18/19,"Turf Moor, Burnley",Burnley,Bournemouth,2,0,4,0,0.37,0.62,5,5,12,19,551,808,360,604,15,8,31,29,3,8,1,2,2,0,0,0,17,6,Anthony Taylor
22/09/2018,18/19,"Amex Stadium, Falmer",Brighton,Tottenham,0,1,1,2,0.28,0.71,4,7,8,16,419,822,255,658,13,16,14,15,5,7,2,0,2,1,0,0,15,9,Chris Kavanagh
23/09/2018,18/19,"London Stadium, London",West Ham,Chelsea,0,0,0,0,0.28,0.71,1,6,6,17,500,933,297,758,22,8,44,8,1,8,2,3,2,1,0,0,11,9,Mike Dean
23/09/2018,18/19,"Emirates Stadium, London",Arsenal,Everton,0,0,2,0,0.62,0.37,5,6,9,10,761,552,555,315,19,20,27,28,5,9,1,2,2,1,0,0,17,12,Jonathan Moss
29/09/2018,18/19,"London Stadium, London",West Ham,Manchester United,2,0,3,1,0.49,0.51,3,4,8,9,626,658,455,457,25,9,26,16,4,9,2,4,0,1,0,0,12,12,Michael Oliver
29/09/2018,18/19,"Molineux Stadium, Wolverhampton",Wolverhampton Wanderers,Southampton,0,0,2,0,0.48,0.51,6,6,14,17,639,640,425,444,19,32,24,16,8,6,0,2,3,1,0,0,11,7,Stuart Attwell
29/09/2018,18/19,"St. James' Park, Newcastle",Newcastle United,Leicester,0,1,0,2,0.41,0.58,1,5,6,12,572,740,376,525,24,22,30,12,5,9,1,0,0,0,0,0,11,5,Simon Hooper
29/09/2018,18/19,"Etihad Stadium, Manchester",Man City,Brighton,1,0,2,0,0.8,0.19,8,1,28,4,1040,367,850,210,15,15,7,34,10,3,0,2,0,3,0,0,4,10,Lee Mason
29/09/2018,18/19,"John Smith's Stadium, Huddersfield",Huddersfield,Tottenham,0,2,0,2,0.52,0.47,5,6,9,10,621,611,420,388,24,16,10,40,3,0,1,1,2,2,0,0,17,16,Craig Pawson
29/09/2018,18/19,"Goodison Park, Liverpool",Everton,Fulham,0,0,3,0,0.51,0.48,6,0,19,6,614,597,388,391,26,18,14,33,12,1,6,0,0,3,0,0,13,13,Roger East
29/09/2018,18/19,"Stamford Bridge, London",Chelsea,Liverpool,1,0,1,1,0.47,0.52,4,6,10,13,731,804,558,616,13,15,23,16,4,4,2,2,0,2,0,0,7,9,Andre Marriner
30/09/2018,18/19,"Cardiff City Stadium, Cardiff",Cardiff City,Burnley,0,0,1,2,0.54,0.45,5,2,20,3,524,496,318,287,9,12,24,66,10,2,2,1,1,3,0,0,11,15,Martin Atkinson
01/10/2018,18/19,"Vitality Stadium, Bournemouth",Bournemouth,Crystal Palace,1,0,2,1,0.44,0.55,5,2,11,10,607,712,425,532,12,19,25,15,3,3,2,2,3,4,0,0,9,12,Mike Dean
05/10/2018,18/19,"Amex Stadium, Falmer",Brighton,West Ham,1,0,1,0,0.35,0.64,4,4,9,17,469,694,282,514,17,12,28,17,2,9,5,1,3,2,0,0,12,8,Kevin Friend
06/10/2018,18/19,"Wembley Stadium, London",Tottenham,Cardiff City,1,0,1,0,0.75,0.24,7,6,19,8,910,415,685,222,18,16,24,37,6,2,0,3,3,1,0,1,7,11,Mike Dean
06/10/2018,18/19,"King Power Stadium, Leicester",Leicester,Everton,1,1,1,2,0.51,0.48,2,8,8,17,655,616,461,423,13,11,33,16,2,10,5,0,2,1,1,0,10,11,Andre Marriner
06/10/2018,18/19,"Selhurst Park, London",Crystal Palace,Wolverhampton Wanderers,0,0,0,1,0.67,0.32,4,2,11,7,835,502,641,314,17,20,17,24,6,3,1,1,3,4,0,0,11,13,Michael Oliver
06/10/2018,18/19,"Turf Moor, Burnley",Burnley,Huddersfield,1,0,1,1,0.31,0.68,3,2,6,18,473,771,275,580,17,10,42,7,1,10,3,0,2,2,0,0,9,11,Chris Kavanagh
06/10/2018,18/19,"Old Trafford, Manchester",Manchester United,Newcastle United,0,2,3,2,0.73,0.27,10,8,18,13,836,458,610,222,11,18,19,52,10,6,1,0,2,2,0,0,16,8,Anthony Taylor
07/10/2018,18/19,"Craven Cottage, London",Fulham,Arsenal,1,1,1,5,0.48,0.51,4,7,21,9,667,699,473,504,16,21,21,19,4,2,4,1,2,0,0,0,11,12,Paul Tierney
07/10/2018,18/19,"St. Mary's Stadium, Southampton",Southampton,Chelsea,0,1,0,3,0.34,0.65,6,6,15,21,550,841,346,651,21,13,36,18,4,12,0,0,6,0,0,0,13,11,Craig Pawson
07/10/2018,18/19,"Anfield, Liverpool",Liverpool,Man City,0,0,0,0,0.49,0.5,2,2,7,6,675,708,515,528,17,16,18,25,2,6,2,5,1,3,0,0,10,10,Martin Atkinson
20/10/2018,18/19,"Stamford Bridge, London",Chelsea,Manchester United,1,0,2,2,0.62,0.37,6,4,21,7,817,547,611,371,12,21,23,29,5,3,2,1,2,5,0,0,9,17,Mike Dean
20/10/2018,18/19,"Molineux Stadium, Wolverhampton",Wolverhampton Wanderers,Watford,0,2,0,2,0.44,0.55,1,3,10,9,586,749,420,550,22,17,13,29,8,2,2,1,3,1,0,0,23,13,Lee Mason
20/10/2018,18/19,"London Stadium, London",West Ham,Tottenham,0,1,0,1,0.44,0.56,4,2,13,10,594,705,377,506,31,13,14,25,10,6,3,2,3,0,0,0,8,10,Martin Atkinson
20/10/2018,18/19,"St. James' Park, Newcastle",Newcastle United,Brighton,0,1,0,1,0.68,0.32,6,2,27,8,745,476,504,247,17,19,15,49,10,2,1,1,0,2,0,0,13,17,Andre Marriner
20/10/2018,18/19,"Etihad Stadium, Manchester",Man City,Burnley,1,0,5,0,0.69,0.3,10,0,24,5,825,451,679,302,15,12,10,19,10,1,0,0,2,2,0,0,11,5,Jonathan Moss
20/10/2018,18/19,"Cardiff City Stadium, Cardiff",Cardiff City,Fulham,2,2,4,2,0.4,0.59,5,4,22,9,515,663,313,479,12,16,21,32,4,4,0,0,3,3,0,0,15,16,Kevin Friend
20/10/2018,18/19,"Vitality Stadium, Bournemouth",Bournemouth,Southampton,0,0,0,0,0.57,0.42,2,4,9,8,663,527,458,346,9,18,30,29,6,4,0,4,1,2,0,0,11,14,Lee Probert
20/10/2018,18/19,"John Smith's Stadium, Huddersfield",Huddersfield,Liverpool,0,1,0,1,0.47,0.52,1,2,13,11,726,791,521,585,20,14,21,32,2,4,3,2,0,2,0,0,9,6,Michael Oliver
21/10/2018,18/19,"Goodison Park, Liverpool",Everton,Crystal Palace,0,0,2,0,0.59,0.4,4,3,20,7,731,551,510,350,21,23,18,22,10,5,1,0,2,1,0,0,13,17,Anthony Taylor
22/10/2018,18/19,"Emirates Stadium, London",Arsenal,Leicester,1,1,3,1,0.69,0.3,6,2,19,8,893,505,703,309,20,14,12,18,6,4,2,1,2,2,0,0,10,10,Chris Kavanagh
27/10/2018,18/19,"Vicarage Road, Watford",Watford,Huddersfield,2,0,3,0,0.48,0.51,6,7,12,13,680,710,467,498,19,26,23,13,3,3,3,3,1,2,0,0,9,13,Mike Dean
27/10/2018,18/19,"St. Mary's Stadium, Southampton",Southampton,Newcastle United,0,0,0,0,0.5,0.49,4,0,22,6,631,626,405,414,13,16,23,48,7,2,1,3,0,1,0,0,9,12,Chris Kavanagh
27/10/2018,18/19,"Anfield, Liverpool",Liverpool,Cardiff City,1,0,4,1,0.79,0.2,7,1,19,2,1004,390,818,207,12,14,11,41,8,0,0,4,0,0,0,0,6,4,Stuart Attwell
27/10/2018,18/19,"Craven Cottage, London",Fulham,Bournemouth,0,1,0,3,0.52,0.48,1,5,11,12,704,683,547,495,10,7,34,24,5,5,1,1,2,1,1,0,16,3,Andre Marriner
27/10/2018,18/19,"Amex Stadium, Falmer",Brighton,Wolverhampton Wanderers,0,0,1,0,0.39,0.6,1,7,7,25,549,737,362,523,19,11,33,10,1,10,0,1,3,0,0,0,11,8,Anthony Taylor
27/10/2018,18/19,"King Power Stadium, Leicester",Leicester,West Ham,0,1,1,1,0.64,0.35,7,3,21,11,769,555,552,327,16,21,6,47,8,0,7,1,1,1,0,1,17,5,Michael Oliver
28/10/2018,18/19,"Selhurst Park, London",Crystal Palace,Arsenal,1,0,2,2,0.42,0.57,3,2,16,7,613,760,399,555,22,25,9,33,6,4,2,0,1,2,0,0,10,16,Martin Atkinson
28/10/2018,18/19,"Turf Moor, Burnley",Burnley,Chelsea,0,1,0,4,0.3,0.69,1,8,7,24,490,960,325,796,13,9,14,23,4,4,5,0,4,2,0,0,14,10,Craig Pawson
28/10/2018,18/19,"Old Trafford, Manchester",Manchester United,Everton,1,0,2,1,0.53,0.46,10,6,14,14,654,627,486,413,15,16,10,24,8,4,7,0,2,1,0,0,15,12,Jonathan Moss
03/11/2018,18/19,"Vitality Stadium, Bournemouth",Bournemouth,Manchester United,1,1,1,2,0.48,0.51,7,8,18,18,614,648,412,447,20,17,34,29,9,5,0,5,4,3,0,0,12,12,Paul Tierney
03/11/2018,18/19,"London Stadium, London",West Ham,Burnley,1,1,4,2,0.62,0.37,10,3,22,6,732,495,527,312,14,19,25,34,10,4,2,2,1,4,0,0,7,9,Roger East
03/11/2018,18/19,"St. James' Park, Newcastle",Newcastle United,Watford,0,0,1,0,0.41,0.58,2,1,10,16,534,665,326,452,20,8,29,35,8,9,4,2,1,5,0,0,12,11,Craig Pawson
03/11/2018,18/19,"Goodison Park, Liverpool",Everton,Brighton,1,1,3,1,0.61,0.38,3,3,14,5,707,503,491,315,18,16,15,30,6,4,2,2,0,1,0,0,9,17,David Coote
03/11/2018,18/19,"Cardiff City Stadium, Cardiff",Cardiff City,Leicester,0,0,0,1,0.4,0.59,2,5,11,13,465,616,271,403,13,11,27,38,6,12,4,3,2,2,0,0,13,12,Lee Probert
03/11/2018,18/19,"Emirates Stadium, London",Arsenal,Liverpool,0,0,1,1,0.61,0.38,4,4,12,13,785,562,586,356,20,13,28,29,5,8,7,1,1,1,0,0,7,7,Andre Marriner
03/11/2018,18/19,"Molineux Stadium, Wolverhampton",Wolverhampton Wanderers,Tottenham,0,2,2,3,0.48,0.51,7,8,16,10,657,688,458,505,22,21,7,23,5,1,5,3,1,2,0,0,11,8,Mike Dean
04/11/2018,18/19,"Etihad Stadium, Manchester",Man City,Southampton,4,1,6,1,0.67,0.32,8,6,18,13,914,523,729,341,12,19,17,19,4,4,1,1,1,1,0,0,14,9,Lee Mason
04/11/2018,18/19,"Stamford Bridge, London",Chelsea,Crystal Palace,1,0,3,1,0.73,0.26,6,2,15,7,1061,492,883,313,21,21,11,16,4,2,6,1,0,1,0,0,6,13,Michael Oliver
05/11/2018,18/19,"John Smith's Stadium, Huddersfield",Huddersfield,Fulham,1,0,1,0,0.45,0.54,2,1,10,8,598,714,387,490,25,17,10,17,5,4,3,6,1,2,0,0,11,8,Anthony Taylor
10/11/2018,18/19,"Cardiff City Stadium, Cardiff",Cardiff City,Brighton,1,1,2,1,0.6,0.39,6,3,20,7,650,477,472,315,12,14,7,36,4,1,0,0,2,1,0,1,7,21,Martin Atkinson
10/11/2018,18/19,"St. Mary's Stadium, Southampton",Southampton,Watford,1,0,1,1,0.42,0.57,4,6,14,12,527,599,305,420,17,11,37,16,7,6,4,4,3,2,0,0,13,13,Simon Hooper
10/11/2018,18/19,"St. James' Park, Newcastle",Newcastle United,Bournemouth,2,1,2,1,0.39,0.6,6,4,18,14,553,738,323,505,18,18,33,40,7,10,2,2,2,1,0,0,9,11,Lee Probert
10/11/2018,18/19,"King Power Stadium, Leicester",Leicester,Burnley,0,0,0,0,0.63,0.37,5,1,22,6,690,488,479,298,13,9,17,36,12,1,1,2,2,0,0,0,13,10,Mike Dean
10/11/2018,18/19,"John Smith's Stadium, Huddersfield",Huddersfield,West Ham,1,0,1,1,0.43,0.56,7,5,15,12,554,662,354,448,18,18,26,22,5,6,7,3,1,1,0,0,9,8,Chris Kavanagh
10/11/2018,18/19,"Selhurst Park, London",Crystal Palace,Tottenham,0,0,0,1,0.35,0.64,5,2,11,11,524,801,306,581,20,18,25,32,10,6,4,1,1,1,0,0,12,9,Jonathan Moss
11/11/2018,18/19,"Anfield, Liverpool",Liverpool,Fulham,1,0,2,0,0.73,0.27,7,3,21,8,914,476,725,263,18,15,13,32,6,3,2,5,1,1,0,0,11,9,Paul Tierney
11/11/2018,18/19,"Stamford Bridge, London",Chelsea,Everton,0,0,0,0,0.68,0.31,4,1,15,6,876,485,688,309,19,21,13,21,5,5,5,7,4,3,0,0,7,11,Kevin Friend
11/11/2018,18/19,"Etihad Stadium, Manchester",Man City,Manchester United,1,0,3,1,0.64,0.35,5,1,17,6,888,557,700,380,13,18,14,29,5,1,0,0,1,1,0,0,12,12,Anthony Taylor
11/11/2018,18/19,"Emirates Stadium, London",Arsenal,Wolverhampton Wanderers,0,1,1,1,0.71,0.28,3,5,10,13,919,494,734,292,12,19,4,26,11,2,1,2,2,2,0,0,9,16,Stuart Attwell
24/11/2018,18/19,"London Stadium, London",West Ham,Man City,0,3,0,4,0.3,0.69,1,6,9,9,517,1007,359,839,21,13,11,14,8,1,2,3,0,0,0,0,6,3,Andre Marriner
24/11/2018,18/19,"Vicarage Road, Watford",Watford,Liverpool,0,0,0,3,0.36,0.63,1,7,5,10,533,821,360,637,14,13,25,22,5,5,4,4,0,1,0,1,12,13,Jonathan Moss
24/11/2018,18/19,"Old Trafford, Manchester",Manchester United,Crystal Palace,0,0,0,0,0.59,0.4,5,2,12,13,713,567,509,351,23,13,17,39,10,3,2,3,1,2,0,0,13,12,Lee Mason
24/11/2018,18/19,"Craven Cottage, London",Fulham,Southampton,2,1,3,2,0.37,0.62,5,8,10,19,578,819,370,600,20,19,43,11,2,5,4,1,2,3,0,0,10,6,Michael Oliver
24/11/2018,18/19,"Goodison Park, Liverpool",Everton,Cardiff City,0,0,1,0,0.7,0.29,8,1,16,7,736,411,517,220,12,16,23,35,7,3,0,1,0,3,0,0,12,13,Paul Tierney
24/11/2018,18/19,"Amex Stadium, Falmer",Brighton,Leicester,1,0,1,1,0.54,0.45,3,3,14,8,628,579,431,369,19,17,11,20,6,1,5,1,3,1,0,1,10,7,Chris Kavanagh
24/11/2018,18/19,"Wembley Stadium, London",Tottenham,Chelsea,2,0,3,1,0.39,0.6,9,2,18,13,556,760,369,549,12,15,22,8,4,4,3,5,0,3,0,0,19,12,Martin Atkinson
25/11/2018,18/19,"Vitality Stadium, Bournemouth",Bournemouth,Arsenal,1,1,1,2,0.41,0.58,5,4,11,20,612,775,394,574,14,20,30,20,5,8,4,2,2,1,0,0,6,9,Craig Pawson
25/11/2018,18/19,"Molineux Stadium, Wolverhampton",Wolverhampton Wanderers,Huddersfield,0,1,0,2,0.44,0.55,3,6,12,14,662,756,443,547,21,28,18,19,3,5,1,1,1,2,0,0,9,8,Kevin Friend
26/11/2018,18/19,"Turf Moor, Burnley",Burnley,Newcastle United,1,2,1,2,0.56,0.43,4,3,14,17,783,648,585,450,15,12,21,45,5,5,1,1,0,1,0,0,6,11,Anthony Taylor
30/11/2018,18/19,"Cardiff City Stadium, Cardiff",Cardiff City,Wolverhampton Wanderers,0,1,2,1,0.47,0.52,3,4,17,15,543,579,312,345,26,21,21,48,7,6,2,0,1,2,0,0,3,12,Andre Marriner
01/12/2018,18/19,"St. James' Park, Newcastle",Newcastle United,West Ham,0,1,0,3,0.58,0.41,4,4,16,7,709,550,492,358,11,26,12,39,7,3,3,3,3,3,0,0,10,10,Paul Tierney
01/12/2018,18/19,"Etihad Stadium, Manchester",Man City,Bournemouth,1,1,3,1,0.73,0.26,6,1,16,4,951,440,786,286,14,6,21,36,8,4,2,3,0,0,0,0,9,3,Stuart Attwell
01/12/2018,18/19,"King Power Stadium, Leicester",Leicester,Watford,2,0,2,0,0.37,0.62,3,0,7,8,512,707,303,496,27,14,48,16,4,8,1,1,2,1,0,1,7,6,Graham Scott
01/12/2018,18/19,"Selhurst Park, London",Crystal Palace,Burnley,1,0,2,0,0.58,0.41,9,0,29,4,716,563,518,357,9,18,19,33,10,2,1,2,1,1,0,0,9,10,Lee Probert
